COD. ARTIC.;NOMBRE;STOCK;LISTA 1;LISTA 2;LISTA 3;LISTA 4;CATEGORIA
1281;BOTELLA EPSON T504 NEGRO P/ L4150;0,0000;2998,38;2798,49;2598,60;2398,70;CARTUCHO TINTA
1282;RAM KINGSTON DDR4 4GB SODIMM 2666MHZ ;10,000;4498,46;4198,56;3898,66;3598,76;RAM
1283;RAM KINGSTON DDR3 8GB 1866 MHZ HYPERX FURY;0,0000;7823,40;7301,84;6780,28;10431,20;RAM
1284;MOUSE REDRAGON M988 STORM ELITE RGB;20,000;6845,48;6389,11;5932,75;5476,38;MOUSE
1285;COMBO REDRAGON S101-BA KIT 4 en 1;20,000;8410,16;7849,48;7288,80;6728,12;TECLADO
1286;TECLADO REDRAGON K552 KUMARA NEGRO MECANICO;30,000;8018,99;7484,39;6949,79;6415,19;TECLADO
1287;AURICULAR GTC HSG-517 AZUL PLAY TO WIN;100,000;2063,17;1941,81;1820,45;1577,72;AURICULAR
1288;CARGADOR AUTO 5A METALICO, DUAL, LUZ LED;10,000;1884,14;1773,30;1662,47;1440,81;PLOTTER
1289;CCTV FUENTE DE ALIMENTACION 12V 5A P/CAMARAS;0,0000;2669,99;2512,93;2041,75;1884,70;SEGURIDAD
1290;"DISPLAY LENOVO 14"" G480 / G485 LED ";10,000;5553,90;4900,50;4247,10;6534,00;REPUESTOS
1291;Display Pantalla 10.1 G5 M101nwn8 -inolux N101bge-;20,000;5737,16;5163,44;4302,87;3729,15;REPUESTOS
1292;TOUCH PHILCO Tp7a2i Tp7a21 Tp7a3i Tp7a3m Tp7a3ik;40,000;2607,80;2347,02;1955,85;2607,80;ACCESORIO NOTEBOOK/TABLET
1293;COMPRESOR DE AIRE 50 Litros 2.5hp Portatil Plus + ;0,0000;9292,80;8053,76;7434,24;10531,84;ARTICULOS VARIOS
1294;BATERIA PARA DRON PHANTON 4 PRO 5870mah;0,0000;13648,80;11828,96;10919,04;15468,64;ARTICULOS VARIOS
1295;CARGADOR V8 3.1 2 USB TIME;0,0000;775,82;730,18;684,55;593,27;PLOTTER
1296;CCTV EMPALME BNC HEMBRA-HEMBRA CABLE DE VIDEO ;170,000;145,64;137,07;128,50;111,37;SEGURIDAD
1297;PLACA DE AUDIO USB 5.1 ;0,0000;487,66;458,97;430,29;372,92;PLACA DE AUDIO Y DATOS
1298;CABLE EXTENCION USB 3M REFORZADO C/FILTRO;0,0000;599,79;539,81;449,85;389,87;CABLE DE DATOS
1299;ADAPTADOR VGA/DVI 24-5;80,000;106,08;95,47;79,56;132,60;CABLE DE VIDEO
1301;MERCADO PAGO POINT BLUETOOTH;0,0000;178,48;142,78;142,78;214,17;ARTICULOS VARIOS
1302;CINTA AISLADORA;0,0000;242,73;228,45;242,73;285,56;ARTICULOS VARIOS
1303;BARBIJOS X 100 UNIDADES;0,0000;617,10;544,50;471,90;726,00;ARTICULOS VARIOS
1304;EPSON M1120 MONOCROMO SISTEMA CONTINUO WIFI;0,0000;44984,55;41985,58;38986,61;35987,64;IMPRESORA TINTA
1305;DISPLAY NOTEBOOK Bangho M101nwt2;10,000;6425,10;5996,76;5568,42;5140,08;REPUESTOS
1306;DISPLAY Led Slim Hd 15.6 30pin - Nt156whm-n42 V8.1;0,0000;25700,40;23987,04;22273,68;20560,32;REPUESTOS
1307;MICRO AMD RYZEN 5 5600X AM4 4.6GHz TURBO 6 Core;10,000;58675,50;54763,80;50852,10;46940,40;PROCESADOR
1308;MICRO AMD RYZEN 7 5700G AM4 C/VIDEO;0,0000;71975,28;71975,28;71975,28;71975,28;PROCESADOR
1309;CAJA ESTANCO ;0,0000;391,17;391,17;391,17;391,17;SEGURIDAD
1310;DVR HIKVISION CCTV 16 CANALES HD 7216HGHI-K1;0,0000;28912,95;26985,42;25057,89;23130,36;SEGURIDAD
1311;CAMARA HIKVISION CCTV BULLET DS-2CD16D0T-IF 3.6 F;0,0000;4711,74;4397,62;4083,51;3769,39;SEGURIDAD
1312;CAMARA HILOOK CCTV BULLET 2 MP METAL THC-B120;40,000;2784,21;2598,60;2412,98;2227,37;SEGURIDAD
1313;CAMARA WIFI EZVIZ EXTERIOR - C3N 1080p;0,0000;12850,20;11993,52;11136,84;10280,16;SEGURIDAD
1314;MOUSE LOGITECH M170 BLACK WIRELESS;0,0000;1173,51;1095,28;1017,04;938,81;MOUSE
1315;MOUSE LOGITECH M170 ROJO WIRELESS;0,0000;1173,51;1095,28;1017,04;938,81;MOUSE
1316;MOUSE GENIUS DX-110 USB BLANCO;20,000;528,08;492,87;457,67;422,46;MOUSE
1318;MOUSE GENIUS NX-7015 IRON GREY WIRELESS;10,000;1950,63;1835,89;1491,66;2294,86;MOUSE
1319;EPSON L3250 MF SISTEMA CONTINUO;30,000;68962,74;64365,22;59767,71;55170,19;IMPRESORA TINTA
1320;BROTHER LASER HL 1200;0,0000;33901,40;33901,40;33901,40;33901,40;IMPRESORA LASER
1321;SWICHT TP-LINK TL-SG1024DE 24P GIGABIT SMART  Desk;0,0000;17015,90;15881,50;14747,11;13612,72;CONECTIVIDAD
1322;ROUTER TP-LINK TL-WR820N 2 ANTENAS 5DBI 300 MPS;20,000;2151,44;2008,01;1864,58;1721,15;CONECTIVIDAD
1323;ROUTER TP-LINK TL-WR940N 3 X 5DBI 450 MPS;0,0000;3911,70;3650,92;3390,14;3129,36;CONECTIVIDAD
1324;COOLER FAN AEROCOOL DUO 12 ARGB (DUAL RING);0,0000;2184,53;2056,03;1927,53;1670,53;COOLER
1325;LIMPIA PANTALLA, 50 PAÑOS HUMEDOS;20,000;312,94;281,64;234,70;391,17;ARTICULOS VARIOS
1326;CABLE DE RED 30 MTRS ARMADO;0,0000;1460,37;1314,33;1095,28;1825,46;CONECTIVIDAD
1327;CABLE EXTENCION USB 1,5M REFORZADO C/FILTRO;0,0000;216,45;194,80;162,34;270,56;CABLE DE DATOS
1328;CABLE VGA M/M 10M C/FILTRO REFORZADO;30,000;886,65;834,50;782,34;678,03;CABLE DE VIDEO
1329;FICHA HEMBRA 3.5 A MACHO 6.5MM;20,000;182,55;164,29;136,91;118,65;CABLE DE DATOS
1330;MICRO INTEL CORE I3 10105 3.6GHZ 1200;30,000;25426,05;23730,98;22035,91;20340,84;PROCESADOR
1331;PENDRIVE 16GB SANDISK GREEN CRUZER BLADE ;0,0000;856,68;799,57;742,46;685,34;PENDRIVE
1332;BOTELLA EPSON T504 AMARILLA P/ L4150;40,000;1794,74;1675,09;1555,45;1435,80;CARTUCHO TINTA
1333;BOTELLA EPSON T504 CIAN P/ L4150;60,000;1794,74;1675,09;1555,45;1435,80;CARTUCHO TINTA
1334;BOTELLA EPSON T504 MAGENTA P/ L4150;40,000;1794,74;1675,09;1555,45;1435,80;CARTUCHO TINTA
1335;GABINETE TT S300 TG BLANCO S/FUENTE;20,000;16494,34;14994,85;14994,85;14994,85;GABINETE
1336;"NB ASUS X515 15,6"" I5-1135G7 8GB SSD 256GB";0,0000;154512,15;144211,34;133910,53;123609,72;NOTEBOOK
1337;BOBINA UTP FURUKAWA CAT5E 305MTRS EXTERIOR S/TENSO;0,0000;21417,00;19989,20;18561,40;28556,00;CONECTIVIDAD
1338;WIFI USB TP-LINK TL-WN822N 300MPS 2 ANTENAS;0,0000;2640,40;2464,37;2288,34;2112,32;CONECTIVIDAD
1339;COMBO MSI H110M PRO-VH PLUS + CORE I5 7400;0,0000;31293,60;27121,12;25034,88;35466,08;MOTHERBOARD
1340;TINTA ALTER. HP/CANON 70ML NEGRO;100,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1341;TINTA ALTER. HP/CANON 70ML CYAN;120,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1342;TINTA ALTER. HP/CANON 70ML MAGENTA;120,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1343;TINTA ALTER. HP/CANON 70ML AMARILLO;110,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1344;TONER ALTER. HP 48A C/CHIP;130,000;1699,08;1599,14;1499,19;1299,30;CARTUCHO TONER
1345;MOTHER AM4 ASUS TUF X-570 PLUS WIFI GAMING;0,0000;43028,70;40160,12;37291,54;34422,96;MOTHERBOARD
1346;CARGADOR INOVA TURBO CAR-1001 ;0,0000;1277,82;1150,04;958,37;1597,28;PLOTTER
1347;CARGADOR MOTOROLA TIPO C TURBO POWER;0,0000;1564,68;1408,21;1173,51;1017,04;ACCESORIO CELULAR
1348;ESTAÑO P/ SOLDAR 1MM 250GR;0,0000;3989,93;3520,53;3051,13;4694,04;ARTICULOS VARIOS
1350;CABLE IMPRESORA 5M REFORZADO C/FILTRO ;-10,000;820,15;771,91;723,66;627,18;PLOTTER
1351;FUENTE SENTEY 850W LNZ ZX850-LS;90,000;10170,42;9388,08;8605,74;8605,74;FUENTE
1352;TINTA ALTER. BROTHER 70ML NEGRO;140,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1353;"DISPLAY NB 15,6"" 40P B156XTN04.2 CP BANGHO G5 ";10,000;33838,86;31582,94;29327,01;27071,09;REPUESTOS
1354;WEBCAM LOGITECH C920S HD PRO;10,000;17211,48;16064,05;14916,62;13769,18;ACCESORIO NOTEBOOK/TABLET
1355;FUENTE REDRAGON 600W 80+ BRONZE GC-PS002;0,0000;10708,50;9994,60;9280,70;8566,80;FUENTE
1356;CARGADOR V8 3.1A 2 INOVA USB;0,0000;753,65;709,32;664,99;576,32;PLOTTER
1357;TECLADO NOTEBOOK BANGHO MAX G5 ;0,0000;10170,42;9492,39;8814,36;11526,48;REPUESTOS
1358;TECLADO NOTEBOOK HP COMPAQ Cq56 G56 Cq62 G62 Españ;0,0000;12136,30;10708,50;9280,70;14278,00;REPUESTOS
1359;AURICULAR GTC HSG-152 I7S X BLUETOOTH ;200,000;2216,63;2086,24;1955,85;1695,07;AURICULAR
1360;AURICULAR JBL BLUETOOTH T180A;0,0000;1551,64;1460,37;1369,10;1186,55;AURICULAR
1361;MICRO AMD RYZEN 3 4350G AM4 C/ RADEON VEGA 8;0,0000;27186,32;25373,89;23561,47;21749,05;PROCESADOR
1363;MF BROTHER DCP-1617NW LASER MONO;0,0000;59325,09;55370,08;51415,08;47460,07;IMPRESORA LASER
1364;MF HP 2775 INK ADVANTAGE ALL IN ONE;20,000;11565,18;10794,17;10023,16;9252,14;IMPRESORA TINTA
1365;DRUM HP 219A PRO M102/M132/M134 C/CHIP;80,000;1941,81;1827,58;1713,36;1484,91;CARTUCHO TONER
1366;SOPORTE GPS O CELULAR PARA PARABRISA;10,000;687,16;646,73;606,31;525,47;ARTICULOS VARIOS
1367;TECLADO REDRAGON K561 VISNU MECANICO;50,000;7823,40;7301,84;6780,28;6258,72;TECLADO
1369;TECLADO REDRAGON K552 KUMARA RGB NEGRO RED MECANI;10,000;8801,33;8214,57;7627,82;7041,06;TECLADO
1370;AURICULAR TRUST GXT322 CARUS GAMING NEGRO;10,000;5568,42;5197,19;4825,96;4454,74;AURICULAR
1371;MOUSE TRUST GXT970 MORFIX GAMING;20,000;5085,21;4746,20;4407,18;4068,17;MOUSE
1372;AURICULAR SADES SA-722S SNOWWOLF WHITE;0,0000;5354,25;4640,35;4283,40;7139,00;AURICULAR
1373;TECLADO TRUST ZIVA GAMING LED MULTICOLOR ESPAÑOL;10,000;2347,02;2190,55;2034,08;1877,62;TECLADO
1374;AURICULAR INPODS 12 BLUETOOTH ;0,0000;5476,38;5111,29;4746,20;4381,10;AURICULAR
1375;AURICULAR GTC HSG-603 GAMING PLAY TO WIN ;90,000;4126,34;3883,62;3640,89;3155,44;AURICULAR
1376;AURICULAR MSI GH30 V2INMERSE PC PS4;0,0000;6425,10;5996,76;5568,42;5140,08;AURICULAR
1377;CABLE HDMI 5 MTS ALTA CALIDAD 4K;10,000;1086,15;1022,26;958,37;830,58;CABLE DE VIDEO
1378;AURICULAR MANOS LIBRES JBL WS-T16 ;10,000;421,16;371,61;322,06;495,48;AURICULAR
1379;RAM KINGSTON DDR4 8GB 3200MHZ BEAST FURY RGB ;0,0000;8214,57;7666,93;7119,29;6571,66;RAM
1380;PAD HYPERX FURY S PRO 900x420mm XL;0,0000;3997,84;3997,84;3997,84;3997,84;PAD PARA MOUSE
1381;PAD P/MOUSE CDTEK GEL SILICONA;0,0000;801,00;753,88;612,53;942,35;PAD PARA MOUSE
1382;MICRO AMD RYZEN 7 5800X 4.7GHz AM4 8 CORE;0,0000;91924,95;85796,62;79668,29;73539,96;PROCESADOR
1383;MICRO AMD RYZEN 9 5900X 3.7GHz AM4 37Ghz 12C24T;0,0000;107571,75;100400,30;93228,85;86057,40;PROCESADOR
1386;PRECINTOS PLASTICOS 25CM X 100 UNIDADES;0,0000;922,36;868,10;705,33;1085,13;ARTICULOS DE LIBRERIA
1387;TIMBRE INALAMBRICO ALCANCE 100 M;20,000;1329,98;1251,74;1173,51;1017,04;ARTICULOS VARIOS
1388;IMPRESORA TERM. HONEYWELL PC42T PLUS USB BUJE 1/2;0,0000;33249,45;31032,82;28816,19;26599,56;IMPRESORA MATRIZ DE PUNTO
1389;PAPEL FOTO GLOSSY A4 200G 20H MGN;30,000;485,45;428,34;371,23;571,12;ARTICULOS DE LIBRERIA
1390;CCTV FUENTE DE ALIMENTACION 12V 5A ;190,000;2427,26;2284,48;2141,70;1856,14;SEGURIDAD
1391;SWICHT TP-LINK TL-SG1005D 10/100/1000 5P GIGA;90,000;3324,95;3103,28;2881,62;2659,96;CONECTIVIDAD
1392;"HDD WD 3.5"" BLUE 4TB SATA 5400 64 MB";0,0000;18580,58;17341,87;16103,17;21057,99;DISCO SATA Y USB
1393;"HDD SEGATE 3.5"" 4TB SATA 6 GBS 64 MB";0,0000;18189,41;16976,78;15764,15;20614,66;DISCO SATA Y USB
1394;CCTV BALUN PASIVO HD-CVI/TVI/AHD/ANALOGICO;-10,000;385,51;359,81;334,11;308,40;SEGURIDAD
1395;TECLADO ORIGINAL ACER ASPIRE 5542 5538 5542g 5810+;0,0000;4889,63;4237,68;3911,70;6519,50;ACCESORIO NOTEBOOK/TABLET
1396;TONER ALTER. HP 55X LASERJET P3015DN ;20,000;3640,89;3426,72;3212,55;2784,21;CARTUCHO TONER
1397;CARTUCHO ALTER. EPSON 133 NEGRO;50,000;221,66;208,62;169,51;260,78;CARTUCHO TINTA
1398;JOYSTICK PS2 BLISTER AMARILLO;40,000;2607,80;2607,80;2607,80;2607,80;ACCESORIO GAMER
1399;FILM HYDROGEL COMUN;980,000;1349,27;1156,52;963,77;771,01;FILM HYDROGEL
1400;RAM CRUCIAL BALLISTIX DDR4 16GB 3200MHZ RGB;0,0000;16624,73;15516,41;14408,09;13299,78;RAM
1401;CABLE TIPO C 3A MOTOROLA;10,000;398,99;375,52;352,05;305,11;PLOTTER
1402;TABLET LENOVO K10 10.3 WIFI 4GB 64GB TB-X6C6F;10,000;54763,80;51112,88;47461,96;43811,04;TABLET
1403;"TABLET 2 EN 1 LENOVO 10.1"" IP D330-10IGL 4GB 64GB ";10,000;34422,96;32128,10;29833,23;27538,37;TABLET
1404;MOTHER AM4 MSI B550M PRO-VDH;0,0000;20536,43;19167,33;17798,24;16429,14;MOTHERBOARD
1405;SSD KINGSTON M.2 120GB A400 ;20,000;6063,14;5658,93;5254,72;4850,51;DISCO SATA Y USB
1406;PLACA DE AUDIO GTC USB 7.1 ;100,000;664,99;625,87;586,76;508,52;PLACA DE AUDIO Y DATOS
1407;CABLE GTC PREMIUM USB A IPHONE 1M;210,000;364,09;342,67;321,26;278,42;CABLE DE DATOS
1408;FICHA OTG USB 3.0 HEMBRA A TIPO C;40,000;243,83;229,49;215,14;186,46;CABLE DE DATOS
1409;CARGADOR NOTEBOOK LENOVO 20V 2.25A 45W Pin Ultrabo;0,0000;5541,58;4889,63;4237,68;6519,50;ACCESORIO NOTEBOOK/TABLET
1410;MOUSE GENIUS DX-110 USB BLACK;0,0000;586,76;547,64;508,52;469,40;MOUSE
1411;ANTIVIRUS ESET ENDPOINT 12 MESES;0,0000;6425,10;5996,76;5568,42;7281,78;SOFTWARE
1412;FILM HYDROGEL SCREEN POSTERIOR;450,000;1427,80;1142,24;1028,02;856,68;FILM HYDROGEL
1413;ADAPTADOR SWITCH HDMI 3X1;10,000;1773,30;1564,68;1356,06;2086,24;CABLE DE VIDEO
1414;"CONSOLA PORTATIL GTC 2.5"" JPG-025 268 JUEGOS DE NE";20,000;3883,62;3655,17;3426,72;2969,82;ACCESORIO GAMER
1415;NB HP 15.6 250 I7-1065G7 1T SSD256G 8GB W10PRO;0,0000;195585,00;182546,00;169507,00;156468,00;NOTEBOOK
1416;SMARTWATCH SMA BW33A AZUL;50,000;5280,80;4928,74;4576,69;4224,64;RELOJ SMARTWATCH
1417;RELOJ SMART WATCH IMILAB KW66 NEG Y VER;40,000;7432,23;6936,75;6441,27;5945,78;RELOJ SMARTWATCH
1418;BASE P/NOTEBOOK GTC CPG-011 METAL NEGRO C/ LUZ;0,0000;1773,30;1668,99;1564,68;1356,06;ACCESORIO NOTEBOOK/TABLET
1419;CARTUCHO HP 954XL AMARILLO;0,0000;9309,85;8214,57;7119,29;10952,76;CARTUCHO TINTA
1420;CARTUCHO HP 954XL NEGRO;0,0000;12191,47;10757,18;9322,89;14342,90;CARTUCHO TINTA
1421;CARTUCHO HP 954XL CIAN;0,0000;9309,85;8214,57;7119,29;10952,76;CARTUCHO TINTA
1422;GABINETE TT H200 TG NEGRO - RGB;20,000;11474,32;10431,20;10431,20;10431,20;GABINETE
1423;"AIO HP 200G8 20.7""CELERON J4025 4GB 1TB ";30,000;64543,05;60240,18;55937,31;51634,44;NOTEBOOK
1424;LIMPIA PANTALLAS LGFLEX SCREEN 100CC;100,000;573,72;516,34;430,29;717,15;ARTICULOS VARIOS
1425;TECLADO NETBOOK BANGHO SUMA 100;0,0000;4126,34;3883,62;3155,44;4126,34;REPUESTOS
1426;GABINETE AEROCOOL SHARD BLACK TEMPERED GLASS + 4 F;0,0000;10952,76;10222,58;9492,39;8762,21;GABINETE
1427;TECLADO LOGITECH K780 INALAMBRICO MULTI-DEVICE;20,000;11735,10;10952,76;10170,42;10170,42;TECLADO
1428;TECLADO NOTEBOOK Lenovo G480 Z380 Z480 Z485 G485 E;-10,000;5140,08;4797,41;4454,74;4112,06;REPUESTOS
1429;PASTA TERMICA BLANCA B30 JERINGA 4 GRAMOS;190,000;354,66;333,80;312,94;271,21;ARTICULOS VARIOS
1430;TONER ALTER. HP 87A M527/506/520/527;40,000;3155,44;2969,82;2784,21;2412,98;CARTUCHO TONER
1431;TONER ALTER. BROTHER TN720/750/780 HL- 8150/ 8155/;40,000;1941,81;1827,58;1713,36;1484,91;CARTUCHO TONER
1432;FUENTE SENTEY 630W XCP630-TS;30,000;8475,35;7823,40;7171,45;7171,45;FUENTE
1433;GABINETE SENTEY K20 4297-SF RGB TEMPLADO S/FUENTE;70,000;13456,25;13456,25;13456,25;13456,25;GABINETE
1434;MOTHER AM4 ASUS TUF B450M-PLUS II GAMING;30,000;18580,58;17341,87;16103,17;14864,46;MOTHERBOARD
1435;PAPEL AUTOADHESIVO MATTE 110GR 20H A4;50,000;485,45;428,34;371,23;571,12;ARTICULOS DE LIBRERIA
1436;TINTA ALTER. EPSON 664 70ML CIAN;250,000;242,73;228,45;214,17;185,61;CARTUCHO TINTA
1437;TINTA ALTER. EPSON 664 70ML MAGENTA;180,000;242,73;228,45;214,17;185,61;CARTUCHO TINTA
1438;TINTA ALTER. EPSON 664 70ML AMARILLO;240,000;242,73;228,45;214,17;185,61;CARTUCHO TINTA
1439;TINTA ALTER. EPSON 100ML NEGRA;160,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1441;TINTA ALTER. EPSON 544 70ML CIAN;120,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1442;TINTA ALTER. EPSON 544 70ML MAGENTA;90,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1443;TINTA ALTER. EPSON 544 70ML AMARILLO;240,000;485,45;456,90;428,34;371,23;CARTUCHO TINTA
1444;TINTA ALTER. EPSON 504 140ML NEGRO;220,000;970,90;913,79;856,68;742,46;CARTUCHO TINTA
1445;TINTA ALTER. EPSON 504 70ML MAGENTA;110,000;364,09;342,67;278,42;428,34;CARTUCHO TINTA
1446;TINTA ALTER. EPSON 504 70ML AMARILLO;110,000;364,09;342,67;278,42;428,34;CARTUCHO TINTA
1447;TINTA ALTER. EPSON 504 70ML CIAN;120,000;364,09;342,67;278,42;428,34;CARTUCHO TINTA
1448;CARTUCHO HP 920 XL AMARILLA;0,0000;4433,26;3911,70;3390,14;5215,60;CARTUCHO TINTA
1449;CARTUCHO HP 920 XL CIAN;0,0000;4433,26;3911,70;3390,14;5215,60;CARTUCHO TINTA
1450;CARTUCHO HP 920 XL MAGENTA;0,0000;4433,26;3911,70;3390,14;5215,60;CARTUCHO TINTA
1451;CARTUCHO HP 920 NEGRO;0,0000;5541,58;4889,63;4237,68;6519,50;CARTUCHO TINTA
1452;TONER ALTER. SAMSUNG 404C SL-C430/480 CIAN;20,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
1453;FICHA RJ45 X 100 CAT 6;0,0000;1329,98;1251,74;1017,04;1564,68;CONECTIVIDAD
1454;UBIQUITI LITEBEAM M5 LBE-M5-23;0,0000;10757,18;10040,03;9322,89;8605,74;CONECTIVIDAD
1455;LAPIZ DETECTOR VOLTAJE PROSKIT 1000v Nt-306 ;0,0000;3546,61;3129,36;2712,11;4172,48;ARTICULOS VARIOS
1456;RESMA TEMPO PREMIUM A4 75GRS;0,0000;803,14;696,05;642,51;910,22;ARTICULOS DE LIBRERIA
1457;TONER ALTER. SAMSUNG 105 LASER D105L;40,000;2427,26;2284,48;2141,70;1856,14;CARTUCHO TONER
1458;TINTA ALTER. HP GT51 BLACK 70ml;190,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1459;TINTA ALTER. HP GT52 CIAN 90ml;260,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1460;TINTA ALTER. HP GT52 MAGENTA 90ml;250,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1461;TINTA ALTER. HP GT52 AMARILLO 90ml;250,000;364,09;342,67;321,26;278,42;CARTUCHO TINTA
1462;TINTA ALTER. EPSON 664 70ML LIGHT CIAN;10,000;242,73;228,45;214,17;185,61;CARTUCHO TINTA
1463;TINTA ALTER. EPSON 664 70ML LIGHT MAGENTA;0,0000;242,73;214,17;185,61;285,56;CARTUCHO TINTA
1464;DRUM HP 232A PRO M203/M227 S/CHIP;40,000;2184,53;2056,03;1670,53;2570,04;CARTUCHO TONER
1465;GABINETE COOLER MASTERBOX MB520P - ARGB C/CONTROLA;10,000;21514,35;20080,06;18645,77;17211,48;GABINETE
1466;COMBO LOGITECH MK345 (T Y M) INALAMBRICO;0,0000;5280,80;4928,74;4576,69;4224,64;TECLADO
1467;CARGADOR DINAX TIPO C 3.1A;0,0000;1069,20;962,28;801,90;1069,20;PLOTTER
1468;CABLE TIPO C A TIPO C 1M;30,000;886,65;834,50;782,34;678,03;ACCESORIO CELULAR
1469;CABLE IMPRESORA 1,5M MALLADO;20,000;391,17;352,05;293,38;488,96;PLOTTER
1470;HP LASERJET M107A LJ 21PPM 4ZB78A;0,0000;14864,46;12882,53;11891,57;19819,28;IMPRESORA LASER
1471;MICROFONO WEISRE DM-701;10,000;1773,30;1668,99;1564,68;1356,06;MICROFONO
1472;TINTA ALTER. EPSON 544 70ML NEGRO;170,000;485,45;456,90;428,34;371,23;CARTUCHO TINTA
1473;TONER ALTER. HP 83X LASERJET M127FN ;110,000;1213,63;1142,24;1070,85;928,07;CARTUCHO TONER
1474;"MOCHILA NB 15,6"" KLIP KNB-468BL AZUL";10,000;6853,44;6396,54;5939,65;5482,75;ACCESORIO NOTEBOOK/TABLET
1475;TONER ALTER. HP CF226X;50,000;2669,99;2512,93;2355,87;2041,75;CARTUCHO TONER
1476;TECLADO LOGITECH K375S INALAMBRICO MULTI-DEVICE;10,000;4498,46;4198,56;3898,66;3598,76;TECLADO
1477;COMBO LOGITECH MK220 (T Y M)  INALAMBRICO;40,000;3911,70;3650,92;3390,14;3129,36;TECLADO
1478;SAMSUNG GALAXY WATCH ACTIVE2;10,000;37682,71;33249,45;28816,19;44332,60;RELOJ SMARTWATCH
1479;COMBO TT 4 EN 1 KNUCKER GAMING;0,0000;12621,75;11136,84;9651,93;14849,12;TECLADO
1480;COMBO LOGITECH MK470 (T Y M) SLIM BLACK INALAMBRIC;0,0000;7236,65;6754,20;6271,76;5789,32;TECLADO
1481;TECLADO LOGITECH G213 RGB PRODIGY GAMING;0,0000;11735,10;10952,76;10170,42;9388,08;TECLADO
1482;ROUTER NEXXT NEBULA 1200-AC ROMPEMUROS 4 ANTENAS;150,000;4107,29;3833,47;3559,65;3285,83;CONECTIVIDAD
1484;MOUSE LOGITECH M110 SILENT BLUE;10,000;880,13;821,46;762,78;704,11;MOUSE
1485;CHEQUE RECHAZADO;10,000;0,00;0,00;0,00;0,00;
1487;MF HP M428FDW LJ 40PPM WIFI EPRINT W1A30A;0,0000;85668,00;79956,80;74245,60;68534,40;IMPRESORA LASER
1488;TONER ALTER. HP 511A LASERJET CYAN;10,000;4369,07;4112,06;3855,06;3341,05;CARTUCHO TONER
1489;TONER ALTER. HP 512A LASERJET YELLOW;10,000;4369,07;4112,06;3855,06;3341,05;CARTUCHO TONER
1490;TONER ALTER. HP 513A LASERJET MAGENTA;10,000;4369,07;4112,06;3855,06;3341,05;CARTUCHO TONER
1491;JOYSTICK SOPORTE PARA CELULAR CUELLO;0,0000;753,65;664,99;576,32;886,65;ACCESORIO GAMER
1492;TONER ORIGINAL HP 105A NEGRO;10,000;10922,67;10280,16;8352,63;7710,12;CARTUCHO TONER
1493;TONER ORIGINAL BROTHER TN1060 ;20,000;6425,10;5996,76;5568,42;5140,08;CARTUCHO TONER
1494;TONER ALTER. SAMSUNG 404B SL-C430/480 BLACK;20,000;2912,71;2741,38;2570,04;2227,37;CARTUCHO TONER
1495;"SSD HP 2.5"" 120GB  S600";0,0000;4302,87;4016,01;3729,15;3442,30;DISCO SATA Y USB
1496;TECLADO GTC KBG-204 USB STANDARD ;210,000;775,82;730,18;684,55;593,27;TECLADO
1497;"MOCHILA NB 15,6"" XTB-214GY";0,0000;4283,40;3997,84;3712,28;3426,72;ACCESORIO NOTEBOOK/TABLET
1498;"MOCHILA NB 15,6"" KLIP KNB-467GR BARI GRIS";10,000;5996,76;5596,98;5197,19;4797,41;ACCESORIO NOTEBOOK/TABLET
1499;"MOCHILA NB 15,6"" KLIP KNB-467RD BARI ROJO";10,000;5996,76;5596,98;5197,19;4797,41;ACCESORIO NOTEBOOK/TABLET
1500;PAD REDRAGON PAD P009 EPEIUS RGB;20,000;5568,42;5197,19;4825,96;4454,74;PAD PARA MOUSE
1501;TECLADO REDRAGON K552 KUMARA RGB BLANCO RED MECAN;10,000;8801,33;8214,57;7627,82;7041,06;TECLADO
1502;FUENTE AEROCOOL CYLON 600W RGB 80 PLUS BRONZE;30,000;8995,14;8395,46;7795,79;7196,11;FUENTE
1503;TECLADO XTECH XTK-092S USB;10,000;775,82;730,18;593,27;912,73;TECLADO
1504;CANAL DE TENSION GLC R-1031 5T C/ TERMICA ;0,0000;10708,50;9994,60;9280,70;8566,80;SERVIDOR
1505;EXT. DE RANGO TP-LINK POWERLINE WPA4220KIT;10,000;7041,06;6571,66;6102,25;5632,85;CONECTIVIDAD
1506;MSD/SD 128GB KINGSTON CANVAS SELECT PLUS;0,0000;2891,30;2698,54;2505,79;2313,04;MSD/SD
